message_id,kind,entity
f2910d1545304034,procedure,Trabajo/Empleo
01a78668b30c93e5,procedure,PPT
af2e065a199d7cb6,procedure,Trabajo/Empleo
d39fb251c9c9b64f,procedure,Refugio/Asilo
bed4aae11aeb7b34,procedure,Nacionalidad/Naturalización
bed4aae11aeb7b34,procedure,Cédula
85a7d145e2cab00e,procedure,Refugio/Asilo
69f0586d5c434a40,procedure,PPT
80f3bd8200f45603,procedure,Ayuda humanitaria
2e4ec505e1a93ef0,procedure,Vivienda/Arriendo
53bfa1b26e6f6f58,procedure,Ayuda humanitaria
2dd3a7a0344d1782,procedure,PPT
2dd3a7a0344d1782,procedure,Salud/EPS
5a59f63099b772a3,procedure,Trabajo/Empleo
79207c376a550b66,procedure,Visa
d2b05ac8c7d7438f,procedure,Visa
388fa822046a3cd2,procedure,Visa
e988e18d4627497a,procedure,PPT
1aa535e3bc39d904,procedure,PPT
55ea02deeb6ddb60,procedure,Salvoconducto
ee6e49d624a56386,procedure,Nacionalidad/Naturalización
ee6e49d624a56386,procedure,Registro civil/Apostilla
00a59ea24401c1a0,procedure,PPT
ab9a23e2578a32d1,procedure,Salvoconducto
8eb20936d8d72167,procedure,Salvoconducto
92556caa60debfc2,procedure,Emprendimiento
baa95ade9c9a294a,procedure,Salvoconducto
0e6479634ceedc67,procedure,Salvoconducto
edeb43ef1a7a580c,procedure,PPT
0dbfad6156a35df8,procedure,PEP
499cd33bf214b6e8,procedure,PPT
070d28b4b52a5c7a,procedure,Pasaporte
1fdc4f1c9f2fb791,procedure,PPT
055ea4fbf4f1188f,procedure,PPT
f6905366936b3bd4,procedure,Regularización
f6905366936b3bd4,procedure,Educación
f6905366936b3bd4,institution,Migración Colombia
5deb8de7504d58a7,institution,Migración Colombia
e92c05abd96a21c8,procedure,Trabajo/Empleo
c2cdae4457179027,procedure,Cédula
31027b401efe5645,procedure,Trabajo/Empleo
cd4158671e4539f6,procedure,Refugio/Asilo
bbc4df9a7eb8c25b,procedure,Refugio/Asilo
c840e65bcdbf8540,procedure,Refugio/Asilo
4872a8cc961c355f,procedure,Regularización
2293a95a09ae0a4f,procedure,Visa
0ff212067554c5c9,procedure,PPT
0ff212067554c5c9,procedure,Regularización
beda46ed18d808ce,procedure,Regularización
6803e4c0f3e7a3bc,procedure,Refugio/Asilo
1b8ac209c0f3240e,procedure,Cédula
ac2787355037fdc4,procedure,PPT
8d96fa4bc78c98bd,procedure,PPT
788ce1fbf5a00738,procedure,Salvoconducto
47a2dc42ed36c12f,procedure,Refugio/Asilo
0f90878059aff8b6,procedure,Salvoconducto
f6c41783ad852d16,procedure,Refugio/Asilo
4453be237ceb3e49,procedure,Visa
22abd1009379c1c3,procedure,PPT
22abd1009379c1c3,procedure,Salud/EPS
76a0ffc2b2907cdf,procedure,Trabajo/Empleo
e6e660500115c7a7,procedure,Salud/EPS
ebfc6b7b40353e22,procedure,PPT
ebfc6b7b40353e22,procedure,Salud/EPS
762ed19eaef294be,procedure,PPT
cc9500e8cd50d992,procedure,Emprendimiento
33726305c504b87e,procedure,PPT
bdcc15fd3968de3b,procedure,Educación
147e4d7639125e54,procedure,Ayuda humanitaria
3be9fab82d359d3e,procedure,Trabajo/Empleo
3be9fab82d359d3e,procedure,Ayuda económica
d39152b8471fcc94,procedure,Regularización
d39152b8471fcc94,procedure,Salud/EPS
b31edd6b4d085ad7,procedure,Regularización
b31edd6b4d085ad7,procedure,Salud/EPS
de8b4d4886b31aa1,procedure,Salud/EPS
1e1ef28fa619a9db,procedure,Salvoconducto
1e1ef28fa619a9db,procedure,Salud/EPS
340c75bacbba3a69,procedure,Ayuda económica
1bc20e054d9ff998,procedure,PPT
3ed677af69b0463b,procedure,Registro civil/Apostilla
a489d39023ca068b,procedure,Refugio/Asilo
8a83a5ae467be607,procedure,Salvoconducto
8a83a5ae467be607,institution,Migración Colombia
98d06faf1887e2b2,institution,Migración Colombia
c15e12985c1a75f4,institution,Migración Colombia
0d99616c8b48879e,procedure,Salvoconducto
0d99616c8b48879e,institution,Migración Colombia
12b73937f666528b,procedure,PPT
1dff7eb0d2f1b084,procedure,PPT
133cdbeaade507e6,procedure,Cédula
f4931704adda3937,procedure,Cédula
28c5bd8ff51cc0a8,procedure,Emprendimiento
5c494e1b2e912837,procedure,PPT
26d1061ed1114ba1,procedure,Visa
26d1061ed1114ba1,procedure,Regularización
26d1061ed1114ba1,procedure,Pasaporte
56809c0c783fb64f,procedure,PEP
1efef6194cebbda4,procedure,PEP
13ddfb0d9015be22,procedure,PEP
7ffcf91c8b6011b6,procedure,PPT
eaf62a0e32d18275,procedure,Salvoconducto
9ffed54c36701515,procedure,Regularización
d790881cfd08d8c7,procedure,Regularización
5ded4d655c0e3485,procedure,Salvoconducto
5ded4d655c0e3485,procedure,PPT
5ded4d655c0e3485,procedure,Trabajo/Empleo
3520c7be688dbf1c,procedure,Emprendimiento
424c619942d18635,procedure,Ayuda económica
67c2067413988b48,procedure,Emprendimiento
71d310f4beb7e536,procedure,Regularización
1b14f0811451ec45,procedure,Salud/EPS
74878d4583bf56d3,procedure,Educación
7709c58e2ae0ad09,procedure,Educación
815b0a7df72e59d4,procedure,Ayuda económica
0061ffa8d8fea036,procedure,PPT
627e23a90adda637,procedure,PPT
627e23a90adda637,procedure,Emprendimiento
a1d0b1d755ca33b4,procedure,Pasaporte
926b33049f987e8d,procedure,Pasaporte
7d84faa2af26212e,procedure,PEP
7d84faa2af26212e,procedure,Salud/EPS
da55d777e5091168,procedure,Trabajo/Empleo
167f86f03a069faa,procedure,PEP
167f86f03a069faa,procedure,Salud/EPS
0eaab0ba5ecbc6c7,procedure,PPT
d3a40300d764a19f,procedure,Ayuda económica
52152e26a0b0ec84,procedure,SISBÉN
52152e26a0b0ec84,procedure,Vivienda/Arriendo
7a51756e73239c12,procedure,Regularización
5e56e42fdfe61149,procedure,Regularización
007623694e3191f8,procedure,PPT
45ee064bd74393e3,procedure,PPT
45ee064bd74393e3,procedure,Salud/EPS
74cad9f7dbe07e15,procedure,PPT
0ba04f9d88f8c90c,institution,Migración Colombia
a6dc998c89e575de,procedure,Salvoconducto
56b0559f847ef5ad,procedure,Salvoconducto
56b0559f847ef5ad,procedure,Salud/EPS
56b0559f847ef5ad,procedure,Pasaporte
6fe87e72ae896caf,procedure,Ayuda humanitaria
29aa736212db9567,procedure,Emprendimiento
5b2d5177e0f3aad0,procedure,Emprendimiento
cf7e6fc37e79e773,procedure,PPT
07631b65cf739e64,procedure,PPT
07631b65cf739e64,institution,Migración Colombia
cb9a29f51f7d4330,procedure,PPT
368baeff3b599a8b,procedure,Visa
b4b9d6fa8cfe07a4,procedure,Registro civil/Apostilla
d495c0d142f7127d,procedure,Registro civil/Apostilla
0a508c27973a50db,procedure,PPT
60a989f30a562720,procedure,Salud/EPS
56067a05b12aed6a,procedure,Trabajo/Empleo
56067a05b12aed6a,procedure,Emprendimiento
be7c11c9c6cb93d5,procedure,PPT
dd671bf7f13e5ebf,procedure,Salvoconducto
41a85eae57d9db0b,procedure,PPT
db6b6b163b2edc82,procedure,PPT
db6b6b163b2edc82,procedure,Emprendimiento
d9fd7c46cf773088,procedure,PPT
6eeaff48eedd4b3d,procedure,PPT
00f93926dfc5510f,procedure,Trabajo/Empleo
25365073072fa1d8,procedure,Visa
222fbbcc32afcfbf,procedure,PPT
222fbbcc32afcfbf,procedure,Cédula
222fbbcc32afcfbf,procedure,Pasaporte
d941af040e785a96,procedure,Refugio/Asilo
bb94e009dc0e97c4,procedure,Visa
a3792306adda1ce1,procedure,Visa
c6fc168a9b125221,procedure,Pasaporte
afd083ba20001d90,procedure,PPT
afd083ba20001d90,procedure,PEP
18523ee8ecbecdda,procedure,Ayuda económica
405f9ac630a0960b,procedure,Nacionalidad/Naturalización
0b4d79727f95924a,procedure,Registro civil/Apostilla
302201437aea8cb4,procedure,Cédula
da27e8a1d05e7c5a,procedure,Cédula
69fb2ee2a258dd4a,procedure,Registro civil/Apostilla
9d7c92f138ab3adc,procedure,Registro civil/Apostilla
2f22d0193da0b28a,procedure,Trabajo/Empleo
4f630f7877c4d0b8,procedure,Trabajo/Empleo
5306315c5aeb9687,procedure,Ayuda humanitaria
21431f903ec8e709,procedure,Trabajo/Empleo
c9524a3ed4f696ca,procedure,Vivienda/Arriendo
79f06ea83856a86a,procedure,Trabajo/Empleo
79f06ea83856a86a,procedure,Salud/EPS
512c2747061a6a83,institution,Migración Colombia
5ca3f814538bfa73,procedure,PPT
49f2f4de38d4e6ea,institution,Migración Colombia
89e0173613a4795a,procedure,PPT
89e0173613a4795a,procedure,Trabajo/Empleo
bc1707cb656c2a45,procedure,Trabajo/Empleo
46340a8fd5a35e7a,procedure,Ayuda humanitaria
bac11903256453cd,procedure,Emprendimiento
aa093c1a246b80f4,procedure,Trabajo/Empleo
0889d1218cdc1b37,procedure,Ayuda humanitaria
58ddadec41dc9712,procedure,Refugio/Asilo
3737ff5168b16441,procedure,Nacionalidad/Naturalización
baa48eedb0ff8480,procedure,PEP
d57a4e56feaf2b76,procedure,SISBÉN
d57a4e56feaf2b76,procedure,Salud/EPS
97864534b9a2aea0,institution,Migración Colombia
97864534b9a2aea0,procedure,Nacionalidad/Naturalización
97864534b9a2aea0,procedure,Salud/EPS
97864534b9a2aea0,procedure,Cédula
bccd8b364ff0b04d,procedure,Cédula
3ed45ec1206c6026,procedure,Cédula
e259e9c5c2f1323f,institution,Migración Colombia
05b6b0062f4127fe,procedure,Salvoconducto
f3b731c5fa91da41,procedure,PPT
f3b731c5fa91da41,procedure,Educación
9e193131a363d601,procedure,PPT
750ebf83fe187a64,procedure,PPT
df3dfbb81549e7d8,procedure,PPT
df3dfbb81549e7d8,procedure,Emprendimiento
d87644429384608b,procedure,PPT
62132b3479f79efb,procedure,PPT
62132b3479f79efb,procedure,Cédula
07174f665a0793db,procedure,Trabajo/Empleo
7b4c0e5b8f1ec2f2,procedure,Trabajo/Empleo
f69b72e31f631129,procedure,Emprendimiento
7c73aecb4d91b456,procedure,PPT
279c120861a2e0c4,procedure,Regularización
fc60cd8b73d2ad01,procedure,Regularización
042c615d4b1a0fd4,procedure,Salvoconducto
89cb698ffd5b264d,procedure,Cédula
68dd0a01457a8697,procedure,Trabajo/Empleo
b4f58db87000f29e,procedure,Cédula
d8598a884437853e,procedure,Trabajo/Empleo
e9387e01e060fb92,procedure,Visa
36f848994de34aae,procedure,PPT
c941355cd5ca0c75,procedure,Salud/EPS
df6ea01693abe86b,procedure,Salud/EPS
7320ca5f860bc8be,procedure,Pasaporte
fffb7ce7c3efb73d,procedure,Trabajo/Empleo
d1631313ad558ce8,procedure,PPT
7fb47373d200fcd7,procedure,PPT
1c6ee9bb43c26556,procedure,Pasaporte
debbf42e229ffbf6,procedure,PPT
b27b9e2e699bce50,procedure,Nacionalidad/Naturalización
8b35dbd0254dc5d5,procedure,PPT
87ed6800da84228a,procedure,PPT
ed1f8ee18e369809,procedure,PPT
a009c675c3320ead,procedure,PPT
c7bca063e621cb52,procedure,Emprendimiento
b1726fa4b75e2d7d,procedure,Salud/EPS
2810fa64644a2d43,procedure,Salvoconducto
2810fa64644a2d43,procedure,Refugio/Asilo
364737a2ea59f3ed,procedure,Salvoconducto
912c01a5d6c14583,procedure,Pasaporte
f2f38bc870472e7b,procedure,Emprendimiento
cf67cfaef4630337,procedure,PPT
21c8d4a7a3887304,procedure,Salud/EPS
2d3371352b05ef0b,procedure,Regularización
cbc8494b1eda830e,procedure,Trabajo/Empleo
ac7ffdf4fc2206dc,procedure,Educación
ee5f60565f94111d,procedure,Trabajo/Empleo
0350228110be9e98,procedure,Educación
bf1abf7e7ea4ead2,procedure,Salvoconducto
bf1abf7e7ea4ead2,procedure,Salud/EPS
dc4e7fcc5c6287e8,procedure,PPT
dc4e7fcc5c6287e8,procedure,Nacionalidad/Naturalización
7a840c070f9213d5,procedure,Emprendimiento
7a840c070f9213d5,procedure,Ayuda económica
66a8156ebfcd0028,procedure,Emprendimiento
c10bda0658f61034,procedure,Salud/EPS
8b528788c3ecc7ff,procedure,Emprendimiento
f1e5c9e4f034ac75,procedure,SISBÉN
bdd6a8777b7d66ce,procedure,SISBÉN
bdd6a8777b7d66ce,procedure,Educación
bdd6a8777b7d66ce,procedure,Ayuda económica
0dbe8a9f9117734a,procedure,Registro civil/Apostilla
95fab8304e81dfd8,procedure,Registro civil/Apostilla
167c903932ac454e,procedure,PPT
2ceb70e73563a919,procedure,Salvoconducto
2ceb70e73563a919,procedure,Visa
2ceb70e73563a919,procedure,Salud/EPS
49f68d3b7b05da9b,institution,Cancillería
49f68d3b7b05da9b,institution,Migración Colombia
501e7a3e41ad9f21,procedure,Emprendimiento
8475adc3c300e696,procedure,PPT
8475adc3c300e696,procedure,Emprendimiento
eb6a6798ed42d731,procedure,PPT
3df8bb715c57ba94,procedure,Registro civil/Apostilla
c3a5198e38d08b57,procedure,Salud/EPS
7d30908376941f30,procedure,Salud/EPS
4456d9940ce21134,procedure,Salud/EPS
8c1bef605154eb09,procedure,Salud/EPS
5feee8f6e9bae038,procedure,PPT
5feee8f6e9bae038,procedure,Trabajo/Empleo
5feee8f6e9bae038,procedure,Salud/EPS
cee80e3431cbd727,procedure,SISBÉN
329e42acae6a015e,procedure,Salud/EPS
71daf575972963f1,procedure,Salvoconducto
6d7ab2d2dfa6dacd,procedure,PPT
6da7fad385aa372d,procedure,PPT
38c53e6e1a2a7aa9,procedure,PPT
6fb280d76315fa76,procedure,PPT
4854f22a42e2c39b,procedure,PPT
65bd91078fae7b3a,procedure,PPT
5816b5ca37feb164,procedure,Salvoconducto
51eabb4ad30749b9,procedure,Nacionalidad/Naturalización
260e02ea2806002b,institution,Migración Colombia
924d7a7b9db7072c,procedure,Cédula
72bfa494dfa426eb,procedure,Cédula
e1344bfa5117a6d1,procedure,Cédula
9444e3f4ec80a9a9,procedure,Educación
9444e3f4ec80a9a9,procedure,Cédula
12ed9ce07dd3f2ef,procedure,Registro civil/Apostilla
30d1362c13971dc5,procedure,Ayuda económica
ce1dbf01d8ecf9ff,procedure,Vivienda/Arriendo
bc5ad8c52fcd7763,procedure,Regularización
70d00010f32fb936,procedure,Educación
70d00010f32fb936,procedure,Ayuda económica
b28544563e97924d,procedure,Ayuda económica
775ce8c99983cf23,procedure,Educación
7d806993a039d210,procedure,Educación
410693bd2040b635,procedure,Educación
410693bd2040b635,procedure,Ayuda económica
449a92762a1c5e2a,procedure,Educación
ae096ffe48b62228,procedure,Trabajo/Empleo
ab0d38e38ea49ef1,procedure,Educación
a868012a6153d7c9,procedure,Ayuda económica
1340171e4993ac54,procedure,PPT
0177fe173d9a563f,procedure,Salvoconducto
62a4e26c48fca65d,procedure,Visa
812f2a2ab1bb2ad1,procedure,Visa
6c50e73bf0cdbec5,procedure,Ayuda económica
578a2042fa8a5637,procedure,Trabajo/Empleo
337b13ad2e39c426,procedure,PPT
39e72005286d996c,procedure,Trabajo/Empleo
39e72005286d996c,procedure,Vivienda/Arriendo
7c28dcff1d47462d,procedure,Emprendimiento
9fbf4753f0442e1a,procedure,Trabajo/Empleo
ca2f9891e9a048cc,procedure,Trabajo/Empleo
df4b7928fd00ec9d,procedure,PPT
955e3341af0f5e08,procedure,Nacionalidad/Naturalización
cc367081856e23ed,procedure,PPT
cc367081856e23ed,institution,Migración Colombia
cc367081856e23ed,procedure,Salud/EPS
c1edf98c23daf9f7,procedure,Nacionalidad/Naturalización
a42f9394fd299d53,procedure,Visa
dbc00d56cd758bfa,procedure,Trabajo/Empleo
dbc00d56cd758bfa,procedure,Emprendimiento
61b7477d3ef20585,procedure,PPT
e2bc842b62e79058,procedure,PPT
a052cabf17e776d6,institution,Migración Colombia
46fac17d03c535a9,procedure,PPT
3ed53628c85553f5,procedure,Trabajo/Empleo
3ed53628c85553f5,procedure,Regularización
c2edc71b7f5896db,procedure,PPT
29d51c5615567c7e,procedure,Nacionalidad/Naturalización
1786cd9e55aa6427,procedure,Registro civil/Apostilla
1786cd9e55aa6427,procedure,Cédula
ea46cfb11c7e2846,institution,Cancillería
a2d185133b9ceaa1,procedure,Emprendimiento
dda848ff5fce0f61,procedure,PPT
e272981652040b23,procedure,Ayuda económica
20b5911a6acce0ee,procedure,Salud/EPS
84bfadcfdc2ef8b2,procedure,PPT
84bfadcfdc2ef8b2,procedure,Trabajo/Empleo
f12fc80a7b4b1c94,procedure,Salud/EPS
026172bfcdd97f4b,procedure,Salud/EPS
c46488608324c19c,procedure,PPT
f4f8efdafb7e4109,procedure,Pasaporte
1cccaff1fafbfdaa,procedure,PPT
cbeee7938606a5e0,procedure,PPT
0bc8b7dd4b194695,procedure,Salvoconducto
0bc8b7dd4b194695,institution,Cancillería
0bc8b7dd4b194695,procedure,Cédula
43b27bd4e39ad384,procedure,Ayuda económica
a1fa697b44dd7056,procedure,Trabajo/Empleo
e949fdd074a8a0e5,procedure,Regularización
e949fdd074a8a0e5,institution,Migración Colombia
330dc372e4140f73,procedure,Cédula
7900807c942316cd,procedure,Ayuda económica
32777fe1f8b31480,procedure,Refugio/Asilo
5e7c141ad733ff36,procedure,Nacionalidad/Naturalización
db9456a9c230f9f1,procedure,Regularización
a2beb8650690b1ac,procedure,PPT
43372198201577b3,procedure,Vivienda/Arriendo
0354106c9e33b086,procedure,Trabajo/Empleo
5b66bd6fc34bf383,procedure,Trabajo/Empleo
de1990d610ba2aa9,procedure,Trabajo/Empleo
de1990d610ba2aa9,procedure,Emprendimiento
0291a0323106210a,procedure,Trabajo/Empleo
bfed72ad0134d44d,procedure,Trabajo/Empleo
18cbcffde492c5c6,procedure,Registro civil/Apostilla
5f1469606c7f4fa8,procedure,Emprendimiento
082ccfa6c1d7721e,procedure,Emprendimiento
d4245f90f4eb5f38,procedure,PPT
d4245f90f4eb5f38,procedure,Salud/EPS
113ff8e2bd42f7ac,procedure,PPT
fb0dc2bf834cf41e,procedure,Visa
cf89dfac5b63f42d,procedure,PPT
69362dddeb7820c7,procedure,PPT
4d3f091042f3add9,procedure,Registro civil/Apostilla
877bf6310b0a6013,procedure,Salvoconducto
877bf6310b0a6013,procedure,PPT
3c051abca76cfa40,procedure,PPT
024759ec58e2d624,procedure,Pasaporte
3a86ed476255e8eb,procedure,PPT
3a86ed476255e8eb,institution,Migración Colombia
3a86ed476255e8eb,procedure,Pasaporte
90dac27c0e5f3598,procedure,Salvoconducto
90dac27c0e5f3598,procedure,Refugio/Asilo
349db4a49a5e9e1f,procedure,Visa
bd40b28804d5ff75,procedure,Trabajo/Empleo
bd40b28804d5ff75,procedure,Pasaporte
a03a236768742b69,procedure,Trabajo/Empleo
a03a236768742b69,procedure,Pasaporte
b983d63061ae6bd4,procedure,Trabajo/Empleo
b983d63061ae6bd4,procedure,Regularización
13d3fa910cd8925f,procedure,Trabajo/Empleo
13d3fa910cd8925f,procedure,Refugio/Asilo
4450fb679f55979c,procedure,Ayuda humanitaria
294a67f8058bd9a9,procedure,Ayuda humanitaria
bdb338b5d0c6d8c2,procedure,Ayuda humanitaria
03fa0084a52bd908,procedure,Ayuda humanitaria
4fa77e27db14f222,procedure,PPT
4770ed8feb91eb87,procedure,PPT
4770ed8feb91eb87,procedure,Cédula
a558bdc79cd9505c,procedure,Regularización
9a09f6f8f0f247be,procedure,PPT
e366e522ba87a7e5,procedure,Cédula
6edd709660cd07c6,procedure,PPT
6edd709660cd07c6,procedure,Cédula
03dc212938a52653,procedure,PPT
bca11642fafb924e,procedure,Visa
d3c3755091bffc31,procedure,Emprendimiento
d3c3755091bffc31,procedure,Salud/EPS
2d89b7494bab121c,procedure,Salvoconducto
2d89b7494bab121c,procedure,Trabajo/Empleo
2d89b7494bab121c,procedure,SISBÉN
ccad8b8abc0835d3,procedure,Salvoconducto
205dd68f3aaf2ed1,procedure,Refugio/Asilo
67759a5a76a1e976,procedure,Emprendimiento
bd96205f6b7d0699,procedure,PPT
bd96205f6b7d0699,procedure,Salud/EPS
e3db96ae90dd7c7b,procedure,Visa
a498dded695819c4,procedure,Pasaporte
9dad678d8bc10255,procedure,Nacionalidad/Naturalización
a88275817b3b5387,procedure,Educación
e3a09711b5d0de96,procedure,Trabajo/Empleo
8abdc82a85d01878,procedure,Ayuda humanitaria
bb8b014e29e9b090,procedure,Regularización
2eaba73cf1292cd0,procedure,Salud/EPS
795b0d06a15dcee7,procedure,Emprendimiento
173b1805c688950b,procedure,PPT
173b1805c688950b,procedure,SISBÉN
6e7118bedaa999b5,procedure,Salud/EPS
1aacc2a9eddee94c,procedure,Salud/EPS
afb08e46e8e0d2c2,procedure,SISBÉN
e6d513f1673a2045,procedure,SISBÉN
a832324bd498a2cc,institution,SENA
ea03349d9f046aef,procedure,PPT
5c07de454f19bae8,procedure,Trabajo/Empleo
5c07de454f19bae8,procedure,Regularización
8435a20af74f29a6,procedure,PPT
87acdab39f6bc223,procedure,Regularización
b02c54029974f8e7,procedure,Ayuda económica
869bf2b7df3a5dcb,procedure,Cédula
1f3947220c7c693d,procedure,PPT
e4430f9a1b498ed5,procedure,Salud/EPS
b4c8939c7c79583f,procedure,Salud/EPS
089810a59677ea1e,procedure,Salvoconducto
a1933f0af9ac01b4,procedure,Emprendimiento
ac7fe9a8dc1d19ed,procedure,PPT
712d595f7f3046d8,procedure,Trabajo/Empleo
712d595f7f3046d8,procedure,Cédula
2a478afbd87caba4,procedure,Pasaporte
9b2434ccf8357d77,procedure,Trabajo/Empleo
16e1c8488fd8ffb6,procedure,Salvoconducto
f87901c650ac3378,procedure,PPT
f87901c650ac3378,procedure,Regularización
35492ae0ae0183d5,procedure,Regularización
c25093ef0ee32fc7,procedure,Regularización
fea2d4250f64830f,procedure,Educación
c2d3dab10c494e7f,procedure,Trabajo/Empleo
55cf07a53c84d961,procedure,PPT
55cf07a53c84d961,procedure,Ayuda económica
01ebe869a165c57f,procedure,Ayuda económica
563e614f5602292b,procedure,Emprendimiento
16c6ffb72a61f989,procedure,Emprendimiento
1edade9de776f133,procedure,Ayuda humanitaria
65c0c1f665a754e1,procedure,Salvoconducto
acce8f592fb00d7e,procedure,Cédula
