user_id,instrument_version,gender_clean,age_num,age_flag,city_canon,department,nationality_canon,away_duration_canon,away_duration_order,city_duration_canon,city_duration_order,n_questions,minors,destination_country,language,registration_status,attempts,is_returning,safety_alert,escalation_status,age_range,age_range_order,session_minutes,n_msgs_user,has_text,first_seen,registered_at,is_repeat_asker,intends_to_stay,cluster_id,subcluster_id,subcluster_name
46030f16eeeb,v1,Woman,38.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,1+ year,4.0,4.0,No,Colombia,Spanish,Completed,,,,,35-44,3,,6,True,2026-03-25 17:14:14.765,2026-03-25 17:14:14.765,True,True,2,20,Family nationality options
460d24f18102,v1,Man,26.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,< 1 month,0.0,2.0,No,Venezuela,Spanish,Completed,,,,,25-34,2,,2,True,2026-06-25 12:04:50.267,2026-06-25 12:04:50.267,False,False,4,41,Food and shelter from organisations
4620e676486d,v1,Woman,27.0,ok,Soacha,Cundinamarca,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,0,False,,2026-06-22 16:34:21.641,False,True,-1,-10,No conversation text
469b37d5ff1e,v1,Woman,53.0,ok,Soacha,Cundinamarca,Venezuela,5+ years,4.0,1+ year,4.0,3.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,4,True,2026-06-22 16:49:02.950,2026-06-22 16:49:02.950,False,True,1,10,Biometrics and minors' documents
46da40226356,v1,Woman,29.0,ok,Soacha,Cundinamarca,Venezuela,1–5 years,3.0,1+ year,4.0,3.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-06-24 18:18:07.693,2026-06-24 18:18:07.693,False,True,2,21,Regularising status abroad
46e01298bcfd,v1,Woman,29.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-07-08 16:19:44.083,2026-07-08 16:19:44.083,False,True,5,50,Services and integration
46f5acd38250,v1,Woman,20.0,ok,Soacha,Cundinamarca,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,1.0,,,,18-24,1,4.73415,8,True,2026-05-13 19:12:02.716,2026-05-13 19:12:02.716,False,True,2,20,Family nationality options
4731ffa6f062,v1,Man,39.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1–3 months,1.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,0,False,,2026-07-09 22:53:27.958,False,True,-1,-10,No conversation text
47898d03e9ec,v1,Woman,48.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,4,True,2026-05-28 21:35:01.003,2026-05-28 21:35:01.003,False,True,4,41,Food and shelter from organisations
4799299fa12d,v1,Woman,47.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,0.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,1,True,2026-05-06 16:52:04.845,2026-05-06 16:52:04.845,False,True,5,50,Services and integration
47cb5b1a8a59,v1,Woman,45.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,0,False,,2026-07-15 00:08:17.967,False,True,-1,-10,No conversation text
47e074a1b347,v1,Woman,41.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,9.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,14,True,2026-07-15 16:17:38.717,2026-07-15 16:17:38.717,True,True,4,40,Health access and registration
481568c9e082,v1,Woman,36.0,ok,Bogotá,Bogotá,Venezuela,< 1 month,0.0,< 1 month,0.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,2,True,2026-06-18 17:42:09.011,2026-06-18 17:42:09.011,False,True,5,50,Services and integration
48158d6acbbe,v1,Woman,33.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,4.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,5,True,2026-07-14 22:56:52.720,2026-07-14 22:56:52.720,True,True,4,41,Food and shelter from organisations
483319801d63,v1,Woman,52.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,0,False,,2026-06-13 05:38:08.717,False,True,-1,-10,No conversation text
4843bbfae31d,v1,Woman,39.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,2,True,2026-07-10 15:43:49.675,2026-07-10 15:43:49.675,False,True,1,11,Brigades and paperwork steps
48499511f77b,v1,Woman,48.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,3,True,2026-06-11 14:53:18.942,2026-06-11 14:53:18.942,False,True,3,30,Visas and travel abroad
4865387f4d2b,v1,Woman,37.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,1,True,2026-05-15 23:27:30.110,2026-05-15 23:27:30.110,False,True,0,1,Looking for work and training
486f594ec494,v1,Woman,53.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,0,False,,2026-05-07 16:09:42.755,False,True,-1,-10,No conversation text
487f19ff25af,v1,Woman,26.0,ok,Barranquilla,Atlántico,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-06-15 12:09:00.822,2026-06-15 12:09:00.822,False,True,4,40,Health access and registration
48b0f96ef2dc,v1,Woman,32.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-07-15 16:46:29.984,2026-07-15 16:46:29.984,False,True,3,30,Visas and travel abroad
48b29e9b74b3,v2,Woman,28.0,ok,Soacha,Cundinamarca,Venezuela,Did not respond,-1.0,1+ year,4.0,,Yes,,Spanish,Completed,1.0,,,,25-34,2,5.175416666666666,3,True,2026-07-27 15:58:39.218,2026-07-27 15:58:39.218,False,True,0,0,Starting a business
4973666d1861,v1,Woman,33.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-05-30 02:36:45.969,2026-05-30 02:36:45.969,False,True,2,22,Apostilles and birth records
49fa6cf2fedc,v1,Woman,36.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,United States,Spanish,Completed,,,,,35-44,3,,1,True,2026-06-13 14:10:32.516,2026-06-13 14:10:32.516,False,False,0,1,Looking for work and training
4a686437f274,v1,Woman,29.0,ok,Bogotá,Bogotá,Venezuela,3–12 months,2.0,7–12 months,3.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-06-22 18:55:30.136,2026-06-22 18:55:30.136,False,True,1,11,Brigades and paperwork steps
4a84bb2b0b3a,v1,Woman,34.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,United States,Spanish,Completed,,,,,25-34,2,,1,True,2026-07-15 16:50:54.683,2026-07-15 16:50:54.683,False,False,0,1,Looking for work and training
4a9224ec0d8e,v1,Woman,31.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,7.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,8,True,2026-03-25 20:08:51.936,2026-03-25 20:08:51.936,True,True,2,22,Apostilles and birth records
4af69dad3bf1,v1,Man,27.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,1+ year,4.0,3.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-06-15 17:29:00.100,2026-06-15 17:29:00.100,False,True,2,20,Family nationality options
4b8af1d9e6e6,v1,Woman,24.0,ok,Other,,Venezuela,3–12 months,2.0,1–3 months,1.0,4.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,4,True,2026-04-08 17:41:10.625,2026-04-08 17:41:10.625,True,True,4,41,Food and shelter from organisations
4b99fb3f7c87,v1,Man,26.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-07-22 01:19:14.667,2026-07-22 01:19:14.667,False,True,1,10,Biometrics and minors' documents
4bb8ce99c5fd,v1,Woman,39.0,ok,Bucaramanga,Santander,Venezuela,5+ years,4.0,7–12 months,3.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,0,False,,2026-05-20 23:47:29.951,False,True,-1,-10,No conversation text
4c27be02ace9,v1,Woman,19.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,2.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,2,True,2026-03-26 01:40:53.316,2026-03-26 01:40:53.316,False,True,2,22,Apostilles and birth records
4c2c2ccab7ef,v1,Woman,32.0,ok,Other,,Venezuela,3–12 months,2.0,7–12 months,3.0,2.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-06-22 16:41:51.733,2026-06-22 16:41:51.733,False,True,3,30,Visas and travel abroad
4c4fa2ece9fc,v1,Woman,31.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-07-09 23:28:25.100,2026-07-09 23:28:25.100,False,True,0,0,Starting a business
4c5d5996085f,v1,Other or prefer not to say,16.0,unreliable_sub18,Other,,Venezuela,< 1 month,0.0,< 1 month,0.0,1.0,Yes,,Spanish,Completed,,,,,0-17,0,,6,True,2026-04-16 18:44:35.140,2026-04-16 18:44:35.140,False,True,4,40,Health access and registration
4c7490179e9b,v1,Woman,47.0,ok,Bogotá,Bogotá,Venezuela,1–5 years,3.0,< 1 month,0.0,5.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,12,True,2026-05-05 20:10:09.680,2026-05-05 20:10:09.680,True,True,4,40,Health access and registration
4d0d805f41f7,v1,Woman,32.0,ok,Ipiales,Nariño,Venezuela,1–3 months,1.0,< 1 month,0.0,9.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,13,True,2026-04-24 20:18:39.455,2026-04-24 20:18:39.455,True,True,4,41,Food and shelter from organisations
4d1089abd65a,v1,Woman,32.0,ok,Other,,Venezuela,5+ years,4.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-05-05 23:23:40.479,2026-05-05 23:23:40.479,False,True,0,1,Looking for work and training
4d1880278e03,v1,Woman,24.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,0.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,2,True,2026-07-08 19:46:12.727,2026-07-08 19:46:12.727,False,True,3,30,Visas and travel abroad
4d1e482c7da6,v2,Woman,27.0,ok,Bogotá,Bogotá,Venezuela,Did not respond,-1.0,1+ year,4.0,,Yes,,Spanish,Completed,1.0,,,,25-34,2,,0,False,,2026-07-27 15:59:15.431,False,True,-1,-10,No conversation text
4d24b1824f22,v1,Man,31.0,ok,Medellín,Antioquia,Venezuela,1–3 months,1.0,1–3 months,1.0,2.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-05-28 22:09:56.392,2026-05-28 22:09:56.392,False,True,1,11,Brigades and paperwork steps
4d5aec64e21d,v1,Man,51.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,3,True,2026-06-01 15:39:08.149,2026-06-01 15:39:08.149,False,True,1,10,Biometrics and minors' documents
4d9fdd15a627,v1,Woman,23.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,3,True,2026-06-20 02:51:17.954,2026-06-20 02:51:17.954,False,True,1,10,Biometrics and minors' documents
4dbeb691b609,v1,Woman,29.0,ok,Bogotá,Bogotá,Venezuela,5+ years,4.0,1+ year,4.0,3.0,Yes,,Spanish,Completed,,,,,25-34,2,,6,True,2026-04-08 17:41:58.733,2026-04-08 17:41:58.733,False,True,4,40,Health access and registration
4dc5923f9d21,v1,Woman,29.0,ok,Medellín,Antioquia,Venezuela,1–3 months,1.0,1–3 months,1.0,3.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-04-17 10:32:08.477,2026-04-17 10:32:08.477,False,True,2,22,Apostilles and birth records
4e0ffb308d21,v1,Woman,28.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-07-09 01:05:07.563,2026-07-09 01:05:07.563,False,True,2,20,Family nationality options
4e12c755f3f2,v1,Woman,28.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-07-15 17:31:49.198,2026-07-15 17:31:49.198,False,True,0,0,Starting a business
4e1805f69c2f,v1,Woman,40.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,3,True,2026-07-14 22:01:02.957,2026-07-14 22:01:02.957,False,True,2,22,Apostilles and birth records
4e549487225a,v1,Woman,47.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1–3 months,1.0,5.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,20,True,2026-05-24 15:55:52.732,2026-05-24 15:55:52.732,True,True,4,41,Food and shelter from organisations
4e8e74ec90d1,v1,Other or prefer not to say,20.0,ok,Cúcuta,Norte de Santander,Venezuela,< 1 month,0.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,4,True,2026-07-14 00:02:23.796,2026-07-14 00:02:23.796,False,True,4,40,Health access and registration
4ebb7f683407,v1,Woman,19.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,7–12 months,3.0,1.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,1,True,2026-05-26 18:05:30.415,2026-05-26 18:05:30.415,False,True,4,41,Food and shelter from organisations
4ece7132136c,v1,Woman,28.0,ok,Bucaramanga,Santander,Venezuela,5+ years,4.0,7–12 months,3.0,2.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-07-15 04:01:14.837,2026-07-15 04:01:14.837,False,True,4,41,Food and shelter from organisations
4ee5c5e82c8e,v1,Woman,43.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1–3 months,1.0,4.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,3,True,2026-07-14 21:46:13.304,2026-07-14 21:46:13.304,True,True,4,40,Health access and registration
4eed8489d04f,v1,Man,42.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,6,True,2026-05-05 22:36:35.591,2026-05-05 22:36:35.591,False,True,4,40,Health access and registration
4f10e7ccb693,v2,Woman,49.0,ok,Cali,Valle del Cauca,Colombia,Did not respond,-1.0,Did not respond,-1.0,,Yes,,Spanish,Completed,1.0,,,,45-54,4,0.5867166666666667,1,True,2026-07-24 22:28:29.106,2026-07-24 22:28:29.106,False,True,5,50,Services and integration
4f1cbf244adb,v1,Man,20.0,ok,Barranquilla,Atlántico,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,,Spanish,Completed,,,,,18-24,1,,0,False,,2026-06-13 13:58:05.374,False,True,-1,-10,No conversation text
4f524af45e30,v1,Man,28.0,ok,Medellín,Antioquia,Venezuela,< 1 month,0.0,1+ year,4.0,8.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,13,True,2026-06-22 18:55:41.022,2026-06-22 18:55:41.022,True,True,4,40,Health access and registration
4f5efd606221,v1,Woman,56.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,4.0,No,Colombia,Spanish,Completed,,,,,55+,5,,4,True,2026-07-08 00:51:45.633,2026-07-08 00:51:45.633,True,True,2,20,Family nationality options
4f6457eb190e,v1,Woman,33.0,ok,Barranquilla,Atlántico,Venezuela,1–3 months,1.0,1–3 months,1.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,0,False,,2026-06-19 00:36:01.619,False,True,-1,-10,No conversation text
4f8c281ecd81,v1,Woman,22.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,2,True,2026-06-12 20:19:16.899,2026-06-12 20:19:16.899,False,True,4,41,Food and shelter from organisations
4fd0ea8a5508,v2,Woman,45.0,ok,Bogotá,Bogotá,Venezuela,Did not respond,-1.0,1+ year,4.0,,Yes,,Spanish,Completed,1.0,,,,45-54,4,1.4866833333333331,1,True,2026-07-27 17:36:04.775,2026-07-27 17:36:04.775,False,True,3,30,Visas and travel abroad
5044f351c01f,v1,Woman,41.0,ok,Other,,Venezuela,5+ years,4.0,4–6 months,2.0,7.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,9,True,2026-05-06 18:52:18.317,2026-05-06 18:52:18.317,True,True,4,41,Food and shelter from organisations
50609b181614,v1,Woman,25.0,ok,Riohacha,La Guajira,Venezuela,5+ years,4.0,4–6 months,2.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,0,False,,2026-04-15 17:45:20.239,False,True,-1,-10,No conversation text
507f2bfaddcc,v1,Woman,35.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,2,True,2026-07-14 21:35:45.589,2026-07-14 21:35:45.589,False,True,1,10,Biometrics and minors' documents
50fdccfb1891,v1,Woman,33.0,ok,Ipiales,Nariño,Venezuela,1–5 years,3.0,< 1 month,0.0,11.0,Yes,Venezuela,Spanish,Completed,,,,,25-34,2,,12,True,2026-04-12 19:49:46.955,2026-04-12 19:49:46.955,True,False,4,41,Food and shelter from organisations
512018e4b670,v1,Woman,44.0,ok,Other,,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,3,True,2026-05-13 21:24:45.498,2026-05-13 21:24:45.498,False,True,4,41,Food and shelter from organisations
5120edad4c99,v1,Woman,30.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-06-16 18:06:48.683,2026-06-16 18:06:48.683,False,True,2,21,Regularising status abroad
519c42d73b02,v1,Other or prefer not to say,30.0,ok,Other,,Venezuela,1–5 years,3.0,7–12 months,3.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-06-03 19:28:14.292,2026-06-03 19:28:14.292,False,True,5,50,Services and integration
51e28189c9d0,v1,Woman,35.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,< 1 month,0.0,2.0,Yes,United States,Spanish,Completed,,,,,35-44,3,,2,True,2026-05-25 22:52:48.006,2026-05-25 22:52:48.006,False,False,3,30,Visas and travel abroad
5268b84a6948,v1,Woman,32.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,4–6 months,2.0,2.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-07-06 17:39:59.985,2026-07-06 17:39:59.985,False,True,1,10,Biometrics and minors' documents
52c3b55e29a6,v1,Man,22.0,ok,Barranquilla,Atlántico,Venezuela,1–3 months,1.0,1–3 months,1.0,1.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,2,True,2026-06-25 23:58:37.286,2026-06-25 23:58:37.286,False,True,5,50,Services and integration
533f8aeb1f13,v1,Man,60.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,Did not respond,-1.0,0.0,Yes,Colombia,Spanish,Completed,,,,,55+,5,,7,True,2026-05-14 13:47:33.255,2026-05-14 13:47:33.255,False,True,4,41,Food and shelter from organisations
5342526ca7e7,v2,Woman,40.0,ok,Bogotá,Bogotá,Venezuela,Did not respond,-1.0,1+ year,4.0,,No,,Spanish,Completed,1.0,,,,35-44,3,13.034283333333333,8,True,2026-07-27 17:45:19.869,2026-07-27 17:45:19.869,False,True,2,20,Family nationality options
535a43ed5f6c,v1,Woman,19.0,ok,Medellín,Antioquia,Venezuela,< 1 month,0.0,< 1 month,0.0,0.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,3,True,2026-06-02 16:52:55.619,2026-06-02 16:52:55.619,False,True,2,22,Apostilles and birth records
536770ec7d01,v1,Woman,35.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,,Yes,,Spanish,Completed,,,,,35-44,3,,1,True,2026-07-21 13:23:07.377,2026-07-21 13:23:07.377,False,True,3,30,Visas and travel abroad
538295dd1cc1,v1,Man,29.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,2.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-06-13 13:42:42.073,2026-06-13 13:42:42.073,False,True,0,1,Looking for work and training
5390f9e444bc,v1,Man,28.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-07-09 18:39:10.214,2026-07-09 18:39:10.214,False,True,2,20,Family nationality options
542d5bf23f3e,v1,Woman,20.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,4.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,6,True,2026-07-15 01:44:26.685,2026-07-15 01:44:26.685,True,True,1,10,Biometrics and minors' documents
548d34245649,v1,Woman,36.0,ok,Other,,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,0,False,,2026-05-06 00:36:17.178,False,True,-1,-10,No conversation text
54987b876f2a,v1,Woman,6.0,unreliable_sub18,Bogotá,Bogotá,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,1.0,,,,0-17,0,7.169033333333333,6,True,2026-06-23 16:23:08.228,2026-06-23 16:23:08.228,False,True,2,20,Family nationality options
54f981c3f69d,v1,Woman,22.0,ok,Bogotá,Bogotá,Venezuela,1–5 years,3.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,6,True,2026-06-24 05:46:27.516,2026-06-24 05:46:27.516,False,True,1,10,Biometrics and minors' documents
552aa120255f,v1,Woman,33.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,4–6 months,2.0,3.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,8,True,2026-07-14 21:57:14.965,2026-07-14 21:57:14.965,False,True,1,10,Biometrics and minors' documents
555b65ff0b32,v1,Woman,27.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-05-30 19:32:06.318,2026-05-30 19:32:06.318,False,True,3,30,Visas and travel abroad
558b7308b51f,v1,Woman,44.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,2.0,Yes,Venezuela,Spanish,Completed,,,,,35-44,3,,3,True,2026-07-11 20:07:03.971,2026-07-11 20:07:03.971,False,False,3,30,Visas and travel abroad
55a546c0886d,v1,Woman,31.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Argentina,Spanish,Completed,,,,,25-34,2,,6,True,2026-06-03 12:13:44.198,2026-06-03 12:13:44.198,False,False,4,40,Health access and registration
5616952a922d,v2,Woman,19.0,ok,Bogotá,Bogotá,Venezuela,Did not respond,-1.0,7–12 months,3.0,,Yes,,Spanish,Completed,1.0,,,,18-24,1,1.2429999999999999,1,True,2026-07-27 15:56:23.270,2026-07-27 15:56:23.270,False,True,1,11,Brigades and paperwork steps
565848d424b6,v1,Man,32.0,ok,Bogotá,Bogotá,Venezuela,5+ years,4.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-05-07 02:04:41.810,2026-05-07 02:04:41.810,False,True,2,22,Apostilles and birth records
566014fe1472,v1,Woman,25.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,12,True,2026-05-09 15:07:20.376,2026-05-09 15:07:20.376,True,True,2,20,Family nationality options
566065ba27e3,v1,Woman,51.0,ok,Bogotá,Bogotá,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,1,True,2026-05-25 20:31:12.710,2026-05-25 20:31:12.710,False,True,4,40,Health access and registration
56a94c18bdd6,v1,Man,35.0,ok,Ipiales,Nariño,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,3,True,2026-06-04 22:08:38.297,2026-06-04 22:08:38.297,False,True,0,0,Starting a business
56d210ca8ced,v1,Woman,34.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,5.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-06-18 13:11:13.722,2026-06-18 13:11:13.722,True,True,1,10,Biometrics and minors' documents
56e476735a0f,v1,Woman,22.0,ok,Soacha,Cundinamarca,Venezuela,3–12 months,2.0,Did not respond,-1.0,1.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,3,True,2026-06-22 16:35:49.603,2026-06-22 16:35:49.603,False,True,1,10,Biometrics and minors' documents
56ff2ae9af25,v1,Woman,30.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,0.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-07-09 02:45:18.523,2026-07-09 02:45:18.523,False,True,2,21,Regularising status abroad
573843e5bd1e,v1,Woman,47.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,7–12 months,3.0,2.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,3,True,2026-03-25 22:02:26.850,2026-03-25 22:02:26.850,False,True,3,31,Expiring permits and renewals
573966264c78,v1,Woman,28.0,ok,Barranquilla,Atlántico,Venezuela,3–12 months,2.0,Did not respond,-1.0,2.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-06-13 21:37:56.874,2026-06-13 21:37:56.874,False,True,1,10,Biometrics and minors' documents
573e6c215f14,v1,Woman,22.0,ok,Other,,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,5,True,2026-07-13 17:42:37.288,2026-07-13 17:42:37.288,False,True,4,41,Food and shelter from organisations
57550ec17795,v1,Woman,21.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,5,True,2026-07-08 16:47:43.029,2026-07-08 16:47:43.029,False,True,4,40,Health access and registration
