week,cluster_id,user_id,n
2026-04-13,5,11e3b5c0ff75,1
2026-04-13,5,33d504e8d4d9,1
2026-04-13,5,591ef6450265,1
2026-04-13,5,7f5783a9735d,1
2026-04-13,5,c0ebc8b6e977,1
2026-04-13,5,e1e54a1ff1f5,2
2026-04-20,0,11d359d29a07,3
2026-04-20,0,ec1a34a77cca,3
2026-04-20,1,1209a0c44415,2
2026-04-20,1,932b8454df7d,4
2026-04-20,1,b411ca13f4a1,2
2026-04-20,2,057777824af7,1
2026-04-20,2,1e01c7d59f5c,2
2026-04-20,2,24e2b3678d0d,2
2026-04-20,2,3405af2b0ae0,4
2026-04-20,2,9495fff13123,3
2026-04-20,2,e5edc9cb3a93,9
2026-04-20,3,1848f211e243,2
2026-04-20,3,6a69fced0269,10
2026-04-20,3,c779e342fd14,2
2026-04-20,3,e9900c755cc8,5
2026-04-20,4,204861de9f07,1
2026-04-20,4,406b3e9a1228,5
2026-04-20,4,43f2bfa84b23,10
2026-04-20,4,4d0d805f41f7,13
2026-04-20,4,771f85a17fcb,3
2026-04-20,4,88d62e8e059f,5
2026-04-20,4,a5b1e565a5b6,3
2026-04-20,4,ae274c7b9001,1
2026-04-20,4,bc1dee482f04,4
2026-04-20,4,cf027211d091,2
2026-04-20,4,d3b7d49f9133,3
2026-04-20,4,d7dd07913041,2
2026-04-20,4,e6f409ef9b75,2
2026-04-20,4,e719d43df055,2
2026-04-20,4,ec0808a120ca,13
2026-04-20,4,f8df33a0bed7,3
2026-04-20,5,0809661b0bc4,2
2026-04-20,5,5cb012353434,3
2026-04-20,5,72481892be9f,3
2026-04-20,5,730e17119e5d,1
2026-04-20,5,77aaa1392818,3
2026-04-20,5,8a74e17e6243,2
2026-04-27,1,40909d385fd7,1
2026-04-27,1,598560d91722,4
2026-04-27,1,aee16c067335,5
2026-04-27,2,32be206e53e4,8
2026-04-27,2,6921ec0847ed,3
2026-04-27,2,6935b7fc6aef,1
2026-04-27,2,ebd77a80a358,2
2026-04-27,2,fd66527a6032,9
2026-04-27,3,5858420214d9,1
2026-04-27,3,5ea0c636563a,1
2026-04-27,3,a3ac0cb9e730,1
2026-04-27,3,ab8260e04552,3
2026-04-27,3,c5850b168b1b,1
2026-04-27,4,0af1b20e629c,6
2026-04-27,4,0b98d3009cee,25
2026-04-27,4,106f48ba07b7,3
2026-04-27,4,360b473dd1ec,3
2026-04-27,4,6b65c7c3b3ef,6
2026-04-27,4,7ff12400b9f6,5
2026-04-27,4,c07a41679f4b,2
2026-04-27,4,cafa8a84785e,4
2026-04-27,4,d881a73f0891,8
2026-04-27,4,e1e56ec111f7,10
2026-04-27,4,e7a36fffd249,2
2026-04-27,4,ee9d47c348b7,2
2026-04-27,5,753a1bd5c882,3
2026-04-27,5,7db0f19f99c4,1
2026-04-27,5,af2bff13e52d,2
2026-04-27,5,f61075c58c43,1
2026-05-04,0,4d1089abd65a,2
2026-05-04,0,874ab9c8c13c,1
2026-05-04,0,f655c3640a9c,1
2026-05-04,0,fb0e60c91527,1
2026-05-04,1,0014ad7a21e3,5
2026-05-04,1,0acb321354fe,2
2026-05-04,1,17db1913fc63,2
2026-05-04,1,1fa40aefa1ca,10
2026-05-04,1,267d167f5c8d,1
2026-05-04,1,33d15dadcc97,9
2026-05-04,1,abc4a73d789d,1
2026-05-04,1,d2b935343ccf,1
2026-05-04,1,f483ae131fa8,3
2026-05-04,2,0d1a2ab1cda3,7
2026-05-04,2,1c6098ca81dd,19
2026-05-04,2,2984a7622736,6
2026-05-04,2,342ad1d06b28,2
2026-05-04,2,3fc23677ed59,2
2026-05-04,2,434494785677,2
2026-05-04,2,565848d424b6,3
2026-05-04,2,566014fe1472,2
2026-05-04,2,58e3ec0e8efa,42
2026-05-04,2,5f8aae4275b4,10
2026-05-04,2,6091610a4330,1
2026-05-04,2,7a1cfeff21d5,3
2026-05-04,2,7d9e9ebb75e8,2
2026-05-04,2,7e6d7186811b,3
2026-05-04,2,9d8a3f92a7aa,11
2026-05-04,2,bae2bd10c40f,5
2026-05-04,2,befd38dd27f0,4
2026-05-04,2,c4b3d829b70c,9
2026-05-04,2,c70fc546cae1,9
2026-05-04,2,d90b2bb09217,4
2026-05-04,2,eb4807a8774d,2
2026-05-04,2,f4ea24417e86,4
2026-05-04,2,f98279ef0fbb,4
2026-05-04,3,0c2e8dcba2eb,5
2026-05-04,3,13a0b790d57c,1
2026-05-04,3,309d5f4bdad6,1
2026-05-04,3,38ca49bafc59,18
2026-05-04,3,3b182d800abd,4
2026-05-04,3,70c15978d565,1
2026-05-04,3,87f5ad4d1e03,2
2026-05-04,3,9073c17379d1,4
2026-05-04,3,b141a6d1398e,1
2026-05-04,3,ed4f4f6f3045,2
2026-05-04,3,f6ffa029142b,1
2026-05-04,4,01a55f6e2bfc,1
2026-05-04,4,0216c17c32b9,1
2026-05-04,4,1a83a3c7f37a,2
2026-05-04,4,25c717fcfcf0,2
2026-05-04,4,276a55f67a77,9
2026-05-04,4,3935544d11dc,6
2026-05-04,4,4c7490179e9b,12
2026-05-04,4,4eed8489d04f,6
2026-05-04,4,5044f351c01f,9
2026-05-04,4,5f3b1a98a0c9,2
2026-05-04,4,6009b77e7f5b,2
2026-05-04,4,6046a01863f9,3
2026-05-04,4,680eb65432dc,3
2026-05-04,4,6c9cb7899305,2
2026-05-04,4,7b41c71f72b3,4
2026-05-04,4,7f6183ceb4db,2
2026-05-04,4,88e3815baa87,3
2026-05-04,4,8cadaabfc46b,6
2026-05-04,4,8cc3e6296d4b,2
2026-05-04,4,9d06a9320c10,4
2026-05-04,4,9f55b7f98d0c,10
2026-05-04,4,aafc94db1e25,4
2026-05-04,4,d395c2b6bb31,1
2026-05-04,4,d881a73f0891,1
2026-05-04,4,dbe581eaf411,2
2026-05-04,4,e1d352c8b6dc,7
2026-05-04,4,ecc635d4b0e2,2
2026-05-04,4,f11283a6845d,31
2026-05-04,5,061eed24d599,2
2026-05-04,5,176ac8a2f9fb,1
2026-05-04,5,2eebe3247bca,2
2026-05-04,5,3d3b0981d2f7,1
2026-05-04,5,4799299fa12d,1
2026-05-04,5,90b569f486eb,2
2026-05-04,5,91098e83c5d9,2
2026-05-04,5,9802841c02ed,1
2026-05-04,5,e900ff1f2554,2
2026-05-04,5,f4f453dc0b6d,1
2026-05-11,0,0e4de81613cf,1
2026-05-11,0,382c0027e143,1
2026-05-11,0,4865387f4d2b,1
2026-05-11,0,58f58e00440b,1
2026-05-11,0,6cf9e8114e66,1
2026-05-11,0,8adfd0f355e9,2
2026-05-11,0,963a564234a7,4
2026-05-11,0,9c6992dafeae,2
2026-05-11,0,a1115850bcb8,1
2026-05-11,0,afd7d41bb0db,1
2026-05-11,0,e1f13dfde3bc,6
2026-05-11,1,06433e895ee5,12
2026-05-11,1,16a465fda40c,1
2026-05-11,1,38b67f491e68,3
2026-05-11,1,4544c32a7977,1
2026-05-11,1,5a525086d92f,2
2026-05-11,1,5af71ce15ba4,7
2026-05-11,1,7952b8c1a3a5,4
2026-05-11,1,7cd7675ea731,2
2026-05-11,1,7d7d7dd617bf,5
2026-05-11,1,877f45c963ca,3
2026-05-11,1,9c7a3cc59688,4
2026-05-11,1,a2dc998af660,1
2026-05-11,1,c1c4a8254e3e,1
2026-05-11,1,c1d4b4c60b81,2
2026-05-11,1,d4b0a5904697,6
2026-05-11,1,db2f6c12f2ac,3
2026-05-11,1,e685b0c1941c,5
2026-05-11,2,02a905d8ae15,3
2026-05-11,2,2245d475c707,3
2026-05-11,2,2ef4b05fa3e4,1
2026-05-11,2,315b46fd8fac,1
2026-05-11,2,3b8d0cd08fe2,6
2026-05-11,2,46f5acd38250,3
2026-05-11,2,5a37c2627cfe,3
2026-05-11,2,6729a0cd9307,4
2026-05-11,2,6b9263923d4f,3
2026-05-11,2,6e8817a099fc,5
2026-05-11,2,7646c844148c,2
2026-05-11,2,839f912ebc05,8
2026-05-11,2,9b97805bcedb,2
2026-05-11,2,bb33b846c2c5,3
2026-05-11,2,c57891ad82ed,9
2026-05-11,2,cc44be011fc8,2
2026-05-11,2,e846935965c0,5
2026-05-11,2,f088ab89ff01,12
2026-05-11,2,f8915ce811fa,1
2026-05-11,3,10bbd378898e,2
2026-05-11,3,5c9ef20917c1,1
2026-05-11,3,6e228243d03f,5
