cluster_id,user_id,term,weight
0,e322ca23cf78,conseguir,0.004592482538890544
0,ed9ff7f912e4,conseguir,0.004592482538890544
0,11d359d29a07,apoyo,0.004133234285001489
0,40ac2feac7f3,apoyo,0.004133234285001489
0,4e12c755f3f2,apoyo,0.008266468570002978
0,56a94c18bdd6,apoyo,0.004133234285001489
0,e1f13dfde3bc,apoyo,0.008266468570002978
0,e8cd996ab9b0,apoyo,0.008266468570002978
0,ec1a34a77cca,apoyo,0.004133234285001489
0,32fdecd17449,empleos,0.004085290761795107
0,5e8b19f7609f,empleos,0.004085290761795107
0,6cf9e8114e66,empleos,0.004085290761795107
0,809306d0866c,empleos,0.004085290761795107
0,756b9018a551,cursos,0.004085290761795107
0,969fcebd33ec,cursos,0.004085290761795107
0,a1115850bcb8,cursos,0.004085290761795107
0,a362578e8741,cursos,0.008170581523590214
0,d1c4e8d8c4d7,cursos,0.004085290761795107
0,0e4de81613cf,ayudas,0.003673986031112435
0,382c0027e143,ayudas,0.003673986031112435
0,667ce8497a5f,ayudas,0.003673986031112435
0,874ab9c8c13c,ayudas,0.003673986031112435
0,a57647c83ab8,ayudas,0.003673986031112435
0,c9ea75e2113a,ayudas,0.003673986031112435
0,ec1a34a77cca,ayudas,0.003673986031112435
0,f3141ba1bdbf,ayudas,0.003673986031112435
0,4865387f4d2b,económicamente,0.003491925342871261
0,809306d0866c,económicamente,0.003491925342871261
0,58f58e00440b,curso,0.003491925342871261
0,756b9018a551,curso,0.003491925342871261
0,969fcebd33ec,curso,0.003491925342871261
0,a1115850bcb8,curso,0.003491925342871261
0,a362578e8741,curso,0.006983850685742522
0,d1c4e8d8c4d7,curso,0.003491925342871261
0,ebb0abd50de4,curso,0.003491925342871261
0,674c5db7c145,difícil,0.003491925342871261
0,e322ca23cf78,difícil,0.003491925342871261
0,a362578e8741,encontrar,0.003491925342871261
0,f2ba4d6f6eff,encontrar,0.003491925342871261
0,674c5db7c145,hecho,0.003491925342871261
0,a362578e8741,hecho,0.003491925342871261
0,2d0b3adde136,económica,0.0032147377772233808
0,382c0027e143,económica,0.0032147377772233808
0,4865387f4d2b,económica,0.0032147377772233808
0,4a84bb2b0b3a,económica,0.0032147377772233808
0,809306d0866c,económica,0.0032147377772233808
0,ad94b6ca4670,económica,0.0032147377772233808
0,bea69498fbd0,económica,0.0032147377772233808
0,c0c65ce10f8a,económica,0.0032147377772233808
0,f1d6da691d80,económica,0.0032147377772233808
0,f5863c04b88e,económica,0.0032147377772233808
0,32fdecd17449,programa,0.00306396807134633
0,7ee3b09b8ecf,programa,0.00306396807134633
0,874ab9c8c13c,programa,0.00306396807134633
0,ebb0abd50de4,programa,0.00306396807134633
0,049ef16eb70d,nombre,0.00306396807134633
0,963a564234a7,nombre,0.00306396807134633
0,bea69498fbd0,nombre,0.00306396807134633
0,bea69498fbd0,ustedes,0.00306396807134633
0,e1f13dfde3bc,ustedes,0.00306396807134633
0,ebb0abd50de4,ustedes,0.00306396807134633
0,48b29e9b74b3,danés,0.0027672853618844074
0,538295dd1cc1,fundación,0.0027672853618844074
0,3169e6a20c8b,alimentos,0.0027672853618844074
0,456b1a830844,recibir,0.0027554895233343263
0,667ce8497a5f,recibir,0.0027554895233343263
0,b77be2af25f5,recibir,0.0027554895233343263
0,c0c65ce10f8a,recibir,0.0027554895233343263
0,d1939489a003,recibir,0.0027554895233343263
0,f5863c04b88e,recibir,0.0027554895233343263
0,0e39f120f47d,acceder,0.0027554895233343263
0,49fa6cf2fedc,acceder,0.0027554895233343263
0,5e8b19f7609f,acceder,0.0027554895233343263
0,9c7d2b9f7321,acceder,0.0027554895233343263
0,a57647c83ab8,acceder,0.0027554895233343263
0,d1708ab4ac5b,acceder,0.0027554895233343263
0,5a7576901649,santa,0.002296241269445272
0,8adfd0f355e9,santa,0.002296241269445272
0,bea69498fbd0,santa,0.002296241269445272
0,c802a23c8e42,santa,0.006888723808335816
0,d1c4e8d8c4d7,santa,0.002296241269445272
0,40ac2feac7f3,muchas,0.002296241269445272
0,4e12c755f3f2,muchas,0.002296241269445272
0,a362578e8741,muchas,0.002296241269445272
